,mag,COG
0,0.0,0.0
1,49.0285215482447,17.82
2,49.0285215482447,17.82
3,49.86926857598772,17.82
4,49.86926857598772,17.82
5,49.86926857598772,17.82
6,48.63197935516979,17.82
7,48.63197935516979,17.82
8,48.63197935516979,23.65
9,48.63197935516979,23.65
10,54.9236863000075,23.65
11,54.9236863000075,23.65
12,54.9236863000075,23.65
13,56.447394098329895,23.65
14,56.447394098329895,23.65
15,56.447394098329895,23.65
16,57.35732490885296,23.65
17,57.35732490885296,23.65
18,57.35732490885296,23.65
19,62.737143428215646,23.65
20,62.737143428215646,23.65
21,62.737143428215646,23.65
22,62.092944518756966,23.65
23,62.092944518756966,23.65
24,62.092944518756966,30.3
25,62.092944518756966,30.3
26,65.5979436016273,30.3
27,65.5979436016273,30.3
28,65.5979436016273,30.3
29,65.5979436016273,30.3
30,65.5979436016273,30.3
31,65.5979436016273,30.3
32,71.80433856638993,30.3
33,71.80433856638993,30.3
34,71.80433856638993,30.3
35,67.89211929635847,30.3
36,67.89211929635847,30.3
37,67.89211929635847,30.3
38,79.81407825454308,30.3
39,79.81407825454308,30.3
40,79.81407825454308,36.34
41,79.81407825454308,36.34
42,75.93646036154175,36.34
43,75.93646036154175,36.34
44,75.93646036154175,36.34
45,78.43677548929037,36.34
46,78.43677548929037,36.34
47,78.43677548929037,36.34
48,76.37987356306137,36.34
49,76.37987356306137,36.34
50,76.37987356306137,36.34
51,81.8230642821834,36.34
52,81.8230642821834,36.34
53,81.8230642821834,36.34
54,80.55632137485283,36.34
55,80.55632137485283,36.34
56,80.55632137485283,43.74
57,80.55632137485283,43.74
58,85.03666143888192,43.74
59,85.03666143888192,43.74
60,85.03666143888192,43.74
61,85.54022923716332,43.74
62,85.54022923716332,43.74
63,85.54022923716332,43.74
64,88.92730774129579,43.74
65,88.92730774129579,43.74
66,88.92730774129579,43.74
67,88.71101081057851,43.74
68,88.71101081057851,43.74
69,88.71101081057851,43.74
70,88.71101081057851,43.74
71,88.71101081057851,43.74
72,88.71101081057851,43.74
73,88.71101081057851,43.74
74,87.20820582230859,43.74
75,87.20820582230859,43.74
76,87.20820582230859,43.74
77,87.75638830757384,43.74
78,87.75638830757384,43.74
79,87.75638830757384,43.74
80,89.56154691151474,43.74
81,89.56154691151474,43.74
82,89.56154691151474,43.74
83,94.12635790792054,43.74
84,94.12635790792054,43.74
85,94.12635790792054,43.74
86,95.35081989469265,43.74
87,95.35081989469265,43.74
88,95.35081989469265,73.66
89,95.35081989469265,73.66
90,90.90949202998677,73.66
91,90.90949202998677,73.66
92,90.90949202998677,73.66
93,90.96823684361759,73.66
94,90.96823684361759,73.66
95,90.96823684361759,73.66
96,90.77127781104548,73.66
97,90.77127781104548,73.66
98,90.77127781104548,73.66
99,96.98256818292597,73.66
100,96.98256818292597,73.66
101,96.98256818292597,73.66
102,103.14944476710136,73.66
103,103.14944476710136,73.66
104,103.14944476710136,83.22
105,103.14944476710136,83.22
106,98.97405961223797,83.22
107,98.97405961223797,83.22
108,98.97405961223797,83.22
109,94.73391681221432,83.22
110,94.73391681221432,83.22
111,94.73391681221432,83.22
112,90.51888355993341,83.22
113,90.51888355993341,83.22
114,90.51888355993341,83.22
115,95.20260587605316,83.22
116,95.20260587605316,83.22
117,95.20260587605316,83.22
118,94.81777054618016,83.22
119,94.81777054618016,83.22
120,94.81777054618016,90.05
121,94.81777054618016,90.05
122,97.72328533803247,90.05
123,97.72328533803247,90.05
124,97.72328533803247,90.05
125,98.51987034651435,90.05
126,98.51987034651435,90.05
127,98.51987034651435,90.05
128,96.92408212645333,90.05
129,96.92408212645333,90.05
130,96.92408212645333,90.05
131,88.48593188469259,90.05
132,88.48593188469259,90.05
133,88.48593188469259,90.05
134,90.21420410620276,90.05
135,90.21420410620276,90.05
136,90.21420410620276,92.51
137,90.21420410620276,92.51
138,91.75366000883854,92.51
139,91.75366000883854,92.51
140,91.75366000883854,92.51
141,93.2390665145259,92.51
142,93.2390665145259,92.51
143,93.2390665145259,92.51
144,92.53805841469932,92.51
145,92.53805841469932,92.51
146,92.53805841469932,92.51
147,92.60665753622136,92.51
148,92.60665753622136,92.51
149,92.60665753622136,92.51
150,89.1264653103177,92.51
151,89.1264653103177,92.51
152,89.1264653103177,94.68
153,89.1264653103177,94.68
154,87.89389060544188,94.68
155,87.89389060544188,94.68
156,87.89389060544188,94.68
157,87.89389060544188,94.68
158,90.77127781104548,94.68
159,90.77127781104548,94.68
160,90.77127781104548,94.68
161,94.56049164618483,94.68
162,94.56049164618483,94.68
163,94.56049164618483,94.68
164,90.53267762737838,94.68
165,90.53267762737838,94.68
166,90.53267762737838,94.68
167,92.28460328073797,94.68
168,92.28460328073797,94.68
169,92.28460328073797,93.23
170,92.28460328073797,93.23
171,92.56798831724997,93.23
172,92.56798831724997,93.23
173,92.56798831724997,93.23
174,86.16471982208819,93.23
175,86.16471982208819,93.23
176,86.16471982208819,93.23
177,88.68954485813906,93.23
178,88.68954485813906,93.23
179,88.68954485813906,93.23
180,84.56653032565374,93.23
181,84.56653032565374,93.23
182,84.56653032565374,93.23
183,84.15074880506371,93.23
184,84.15074880506371,93.23
185,84.15074880506371,91.7
186,84.15074880506371,91.7
187,88.08307969630786,91.7
188,88.08307969630786,91.7
189,88.08307969630786,91.7
190,82.09250068309869,91.7
191,82.09250068309869,91.7
192,82.09250068309869,91.7
193,81.54176044898055,91.7
194,81.54176044898055,91.7
195,81.54176044898055,91.7
196,83.7683377654369,91.7
197,83.7683377654369,91.7
198,83.7683377654369,91.7
199,83.6774829924612,91.7
200,83.6774829924612,91.7
201,83.6774829924612,90.95
202,83.6774829924612,90.95
203,82.73891456382371,90.95
204,82.73891456382371,90.95
205,82.73891456382371,90.95
206,86.35652937160224,90.95
207,86.35652937160224,90.95
208,86.35652937160224,90.95
209,81.56155204129266,90.95
210,81.56155204129266,90.95
211,81.56155204129266,90.95
212,78.30818854800008,90.95
213,78.30818854800008,90.95
214,78.30818854800008,90.95
215,81.67692390809745,90.95
216,81.67692390809745,90.95
217,81.67692390809745,86.31
218,81.67692390809745,86.31
219,79.49888252769209,86.31
220,79.49888252769209,86.31
221,79.49888252769209,86.31
222,82.71568728595781,86.31
223,82.71568728595781,86.31
224,82.71568728595781,86.31
225,81.06096183303838,86.31
226,81.06096183303838,86.31
227,81.06096183303838,86.31
228,85.54022923716332,86.31
229,85.54022923716332,86.31
230,85.54022923716332,86.31
231,81.0790070778871,86.31
232,81.0790070778871,86.31
233,81.0790070778871,83.79
234,81.0790070778871,83.79
235,83.33276795276585,83.79
236,83.33276795276585,83.79
237,83.33276795276585,83.79
238,83.6702340925148,83.79
239,83.6702340925148,83.79
240,83.6702340925148,83.79
241,79.7349601624646,83.79
242,79.7349601624646,83.79
243,79.7349601624646,83.79
244,87.18484055498953,83.79
245,87.18484055498953,83.79
246,87.18484055498953,83.79
247,89.3217879817932,83.79
248,89.3217879817932,83.79
249,89.3217879817932,82.19
250,89.3217879817932,82.19
251,87.46473104053871,82.19
252,87.46473104053871,82.19
253,87.46473104053871,82.19
254,88.29693255959806,82.19
255,88.29693255959806,82.19
256,88.29693255959806,82.19
257,85.71387369155651,82.19
258,85.71387369155651,82.19
259,85.71387369155651,82.19
260,85.06910104520703,82.19
261,85.06910104520703,82.19
262,85.06910104520703,82.19
263,95.38932244924217,82.19
264,95.38932244924217,82.19
265,95.38932244924217,83.94
266,95.38932244924217,83.94
267,96.09046339141535,83.94
268,96.09046339141535,83.94
269,96.09046339141535,83.94
270,95.63107218109141,83.94
271,95.63107218109141,83.94
272,95.63107218109141,83.94
273,91.07162655976282,83.94
274,91.07162655976282,83.94
275,91.07162655976282,83.94
276,91.32060530900648,83.94
277,91.32060530900648,83.94
278,91.32060530900648,83.94
279,91.99615766472388,83.94
280,91.99615766472388,83.94
281,91.99615766472388,87.65
282,91.99615766472388,87.65
283,97.07130431558501,87.65
284,97.07130431558501,87.65
285,97.07130431558501,87.65
286,104.21980820223764,87.65
287,104.21980820223764,87.65
288,104.21980820223764,87.65
289,105.02351306759886,87.65
290,105.02351306759886,87.65
291,105.02351306759886,87.65
292,101.69485576830344,87.65
293,101.69485576830344,87.65
294,101.69485576830344,87.65
295,95.19001788756995,87.65
296,95.19001788756995,87.65
297,95.19001788756995,93.87
298,95.19001788756995,93.87
299,99.97317651239854,93.87
300,99.97317651239854,93.87
301,99.97317651239854,93.87
302,102.81404735044867,93.87
303,102.81404735044867,93.87
304,102.81404735044867,93.87
305,108.903091172615,93.87
306,108.903091172615,93.87
307,108.903091172615,93.87
308,104.52423679554666,93.87
309,104.52423679554666,93.87
310,104.52423679554666,93.87
311,106.53850186600113,93.87
312,106.53850186600113,93.87
313,106.53850186600113,93.87
314,102.81404735044867,93.87
315,102.81404735044867,93.87
316,102.81404735044867,98.15
317,102.81404735044867,98.15
318,102.81404735044867,98.15
319,98.4532708538046,98.15
320,98.4532708538046,98.15
321,98.4532708538046,98.15
322,99.69676889851294,98.15
323,99.69676889851294,98.15
324,99.69676889851294,98.15
325,106.6344097124954,98.15
326,106.6344097124954,98.15
327,106.6344097124954,98.15
328,107.72287080693837,98.15
329,107.72287080693837,98.15
330,107.72287080693837,98.15
331,107.34052916800849,98.15
332,107.34052916800849,98.15
333,107.34052916800849,100.54
334,107.34052916800849,100.54
335,100.24077013773194,100.54
336,100.24077013773194,100.54
337,100.24077013773194,100.54
338,97.32018967334746,100.54
339,97.32018967334746,100.54
340,97.32018967334746,100.54
341,104.55925193774578,100.54
342,104.55925193774578,100.54
343,104.55925193774578,100.54
344,106.06472512956763,100.54
345,106.06472512956763,100.54
346,106.06472512956763,100.54
347,114.52821525413843,100.54
348,114.52821525413843,100.54
349,114.52821525413843,106.55
350,114.52821525413843,106.55
351,107.83481155050653,106.55
352,107.83481155050653,106.55
353,107.83481155050653,106.55
354,102.80277270171698,106.55
355,102.80277270171698,106.55
356,102.80277270171698,106.55
357,96.44813479227354,106.55
358,96.44813479227354,106.55
359,96.44813479227354,106.55
360,99.69676889851294,106.55
361,99.69676889851294,106.55
362,99.69676889851294,106.55
363,108.11069013727658,106.55
364,108.11069013727658,106.55
365,108.11069013727658,108.19
366,108.11069013727658,108.19
367,110.219450418339,108.19
368,110.219450418339,108.19
369,110.219450418339,108.19
370,105.2054596455548,108.19
371,105.2054596455548,108.19
372,105.2054596455548,108.19
373,100.2848918307197,108.19
374,100.2848918307197,108.19
375,100.2848918307197,108.19
376,94.06244467360274,108.19
377,94.06244467360274,108.19
378,94.06244467360274,108.19
379,90.34964898658059,108.19
380,90.34964898658059,108.19
381,90.34964898658059,110.04
382,90.34964898658059,110.04
383,95.45248679064929,110.04
384,95.45248679064929,110.04
385,95.45248679064929,110.04
386,96.68187498900323,110.04
387,96.68187498900323,110.04
388,96.68187498900323,110.04
389,91.49555983893009,110.04
390,91.49555983893009,110.04
391,91.49555983893009,110.04
392,86.82144366272105,110.04
393,86.82144366272105,110.04
394,86.82144366272105,110.04
395,84.01943021430273,110.04
396,84.01943021430273,110.04
397,84.01943021430273,107.75
398,84.01943021430273,107.75
399,78.08118995999801,107.75
400,78.08118995999801,107.75
401,78.08118995999801,107.75
402,76.51825562708568,107.75
403,76.51825562708568,107.75
404,76.51825562708568,107.75
405,79.11612444645512,107.75
406,79.11612444645512,107.75
407,79.11612444645512,107.75
408,80.38104826123711,107.75
409,80.38104826123711,107.75
410,80.38104826123711,107.75
411,75.61422934857349,107.75
412,75.61422934857349,107.75
413,75.61422934857349,102.23
414,75.61422934857349,102.23
415,73.0699236432679,102.23
416,73.0699236432679,102.23
417,73.0699236432679,102.23
418,70.05710238830484,102.23
419,70.05710238830484,102.23
420,70.05710238830484,102.23
421,61.29652258333793,102.23
422,61.29652258333793,102.23
423,61.29652258333793,102.23
424,60.93167031388485,102.23
425,60.93167031388485,102.23
426,60.93167031388485,102.23
427,53.915609761967985,102.23
428,53.915609761967985,102.23
429,53.915609761967985,96.76
430,53.915609761967985,96.76
431,60.55403064222726,96.76
432,60.55403064222726,96.76
433,60.55403064222726,96.76
434,49.108927698010035,96.76
435,49.108927698010035,96.76
436,49.108927698010035,96.76
437,45.846318174244345,96.76
438,45.846318174244345,96.76
439,45.846318174244345,96.76
440,48.07355463448221,96.76
441,48.07355463448221,96.76
442,48.07355463448221,96.76
443,41.90618017384142,96.76
444,41.90618017384142,96.76
445,41.90618017384142,88.4
446,41.90618017384142,88.4
447,44.34147505306322,88.4
448,44.34147505306322,88.4
449,44.34147505306322,88.4
450,35.77929576283415,88.4
451,35.77929576283415,88.4
452,35.77929576283415,88.4
453,33.711315600764664,88.4
454,33.711315600764664,88.4
455,33.711315600764664,88.4
456,34.50147265686627,88.4
457,34.50147265686627,88.4
458,34.50147265686627,88.4
459,31.39690338307966,88.4
460,31.39690338307966,88.4
461,31.39690338307966,80.26
462,31.39690338307966,80.26
463,28.97148644692078,80.26
464,28.97148644692078,80.26
465,28.97148644692078,80.26
466,28.97148644692078,80.26
467,28.97148644692078,80.26
468,28.97148644692078,80.26
469,19.194234544492645,80.26
470,19.194234544492645,80.26
471,19.194234544492645,80.26
472,14.066703653885895,80.26
473,14.066703653885895,80.26
474,14.066703653885895,80.26
475,17.26035157081637,80.26
476,17.26035157081637,80.26
477,17.26035157081637,80.26
478,17.26035157081637,71.51
479,17.26035157081637,71.51
480,14.216208662097301,71.51
481,14.216208662097301,71.51
482,14.216208662097301,71.51
483,7.881611509708989,71.51
484,7.881611509708989,71.51
485,7.881611509708989,71.51
486,10.917331280895098,71.51
487,10.917331280895098,71.51
488,10.917331280895098,71.51
489,8.002763593424106,71.51
490,8.002763593424106,71.51
491,8.002763593424106,71.51
492,3.570283188762687,71.51
493,3.570283188762687,71.51
494,3.570283188762687,64.12
495,3.570283188762687,64.12
496,-3.9961831491665976,64.12
497,-3.9961831491665976,64.12
498,-3.9961831491665976,64.12
499,-5.148566642228673,64.12
500,-5.148566642228673,64.12
501,-5.148566642228673,64.12
502,-8.537182389116253,64.12
503,-8.537182389116253,64.12
504,-8.537182389116253,64.12
505,-7.286663955771019,64.12
506,-7.286663955771019,64.12
507,-7.286663955771019,64.12
508,-3.456340153991391,64.12
509,-3.456340153991391,64.12
510,-3.456340153991391,57.72
511,-3.456340153991391,57.72
512,-11.89163410462254,57.72
513,-11.89163410462254,57.72
514,-11.89163410462254,57.72
515,-17.852256883576445,57.72
516,-17.852256883576445,57.72
517,-17.852256883576445,57.72
518,-16.98330702698388,57.72
519,-16.98330702698388,57.72
520,-16.98330702698388,57.72
521,-21.850380229305017,57.72
522,-21.850380229305017,57.72
523,-21.850380229305017,57.72
524,-24.321762847618857,57.72
525,-24.321762847618857,57.72
526,-24.321762847618857,49.36
527,-24.321762847618857,49.36
528,-21.638836732057428,49.36
529,-21.638836732057428,49.36
530,-21.638836732057428,49.36
531,-27.868127948656138,49.36
532,-27.868127948656138,49.36
533,-27.868127948656138,49.36
534,-27.971010151981318,49.36
535,-27.971010151981318,49.36
536,-27.971010151981318,49.36
537,-39.60086541617403,49.36
538,-39.60086541617403,49.36
539,-39.60086541617403,49.36
540,-36.30112431245709,49.36
541,-36.30112431245709,49.36
542,-36.30112431245709,42.7
543,-36.30112431245709,42.7
544,-38.80401979022366,42.7
545,-38.80401979022366,42.7
546,-38.80401979022366,42.7
547,-34.49508514782514,42.7
548,-34.49508514782514,42.7
549,-34.49508514782514,42.7
550,-36.565049585373686,42.7
551,-36.565049585373686,42.7
552,-36.565049585373686,42.7
553,-45.903386962537525,42.7
554,-45.903386962537525,42.7
555,-45.903386962537525,42.7
556,-49.651400523454754,42.7
557,-49.651400523454754,42.7
558,-49.651400523454754,33.84
559,-49.651400523454754,33.84
560,-55.9203345984057,33.84
561,-55.9203345984057,33.84
562,-55.9203345984057,33.84
563,-55.35235835903586,33.84
564,-55.35235835903586,33.84
565,-55.35235835903586,33.84
566,-51.016329481176626,33.84
567,-51.016329481176626,33.84
568,-51.016329481176626,33.84
569,-48.314892928632844,33.84
570,-48.314892928632844,33.84
571,-48.314892928632844,33.84
572,-56.70259021996446,33.84
573,-56.70259021996446,33.84
574,-56.70259021996446,24.77
575,-56.70259021996446,24.77
576,-63.82925827435474,24.77
577,-63.82925827435474,24.77
578,-63.82925827435474,24.77
579,-65.66487766967919,24.77
580,-65.66487766967919,24.77
581,-65.66487766967919,24.77
582,-67.0654173030153,24.77
583,-67.0654173030153,24.77
584,-67.0654173030153,24.77
585,-63.769076293981925,24.77
586,-63.769076293981925,24.77
587,-63.769076293981925,24.77
588,-66.25714485410128,24.77
589,-66.25714485410128,24.77
590,-66.25714485410128,13.15
591,-66.25714485410128,13.15
592,-64.5021324475959,13.15
593,-64.5021324475959,13.15
594,-64.5021324475959,13.15
595,-64.5021324475959,13.15
596,-64.5021324475959,13.15
597,-64.5021324475959,13.15
598,-77.12774773981084,13.15
599,-77.12774773981084,13.15
600,-77.12774773981084,13.15
601,-77.12974189772007,13.15
602,-77.12974189772007,13.15
603,-77.12974189772007,13.15
604,-79.62902680935878,13.15
605,-79.62902680935878,13.15
606,-79.62902680935878,-1.079999999999984
607,-79.62902680935878,-1.079999999999984
608,-74.76716729948947,-1.079999999999984
609,-74.76716729948947,-1.079999999999984
610,-74.76716729948947,-1.079999999999984
611,-73.45077565979511,-1.079999999999984
612,-73.45077565979511,-1.079999999999984
613,-73.45077565979511,-1.079999999999984
614,-75.86561700001369,-1.079999999999984
615,-75.86561700001369,-1.079999999999984
616,-75.86561700001369,-1.079999999999984
617,-79.92151896044754,-1.079999999999984
618,-79.92151896044754,-1.079999999999984
619,-79.92151896044754,-1.079999999999984
620,-81.41193531927814,-1.079999999999984
621,-81.41193531927814,-1.079999999999984
622,-81.41193531927814,-21.269999999999982
623,-81.41193531927814,-21.269999999999982
624,-80.06960587142396,-21.269999999999982
625,-80.06960587142396,-21.269999999999982
626,-80.06960587142396,-21.269999999999982
627,-78.84427632976627,-21.269999999999982
628,-78.84427632976627,-21.269999999999982
629,-78.84427632976627,-21.269999999999982
630,-78.18863199530881,-21.269999999999982
631,-78.18863199530881,-21.269999999999982
632,-78.18863199530881,-21.269999999999982
633,-77.5229509215535,-21.269999999999982
634,-77.5229509215535,-21.269999999999982
635,-77.5229509215535,-21.269999999999982
636,-79.38442020012826,-21.269999999999982
637,-79.38442020012826,-21.269999999999982
638,-79.38442020012826,-21.269999999999982
639,-79.38442020012826,-21.269999999999982
640,-85.73910457547186,-21.269999999999982
641,-85.73910457547186,-21.269999999999982
642,-85.73910457547186,-40.360000000000014
643,-85.73910457547186,-40.360000000000014
644,-88.29805512309463,-40.360000000000014
645,-88.29805512309463,-40.360000000000014
646,-88.29805512309463,-40.360000000000014
647,-86.79535125652035,-40.360000000000014
648,-86.79535125652035,-40.360000000000014
649,-86.79535125652035,-40.360000000000014
650,-89.47272544607222,-40.360000000000014
651,-89.47272544607222,-40.360000000000014
652,-89.47272544607222,-40.360000000000014
653,-89.45458194780781,-40.360000000000014
654,-89.45458194780781,-40.360000000000014
655,-89.45458194780781,-40.360000000000014
656,-90.35734953576679,-40.360000000000014
657,-90.35734953576679,-40.360000000000014
658,-90.35734953576679,-59.44999999999999
659,-90.35734953576679,-59.44999999999999
660,-92.03940140867724,-59.44999999999999
661,-92.03940140867724,-59.44999999999999
662,-92.03940140867724,-59.44999999999999
663,-92.48558223012293,-59.44999999999999
664,-92.48558223012293,-59.44999999999999
665,-92.48558223012293,-59.44999999999999
666,-93.03297807201102,-59.44999999999999
667,-93.03297807201102,-59.44999999999999
668,-93.03297807201102,-59.44999999999999
669,-92.95019816170031,-59.44999999999999
670,-92.95019816170031,-59.44999999999999
671,-92.95019816170031,-59.44999999999999
672,-84.88222321073442,-59.44999999999999
673,-84.88222321073442,-59.44999999999999
674,-84.88222321073442,-66.61000000000001
675,-84.88222321073442,-66.61000000000001
676,-99.38530804380713,-66.61000000000001
677,-99.38530804380713,-66.61000000000001
678,-99.38530804380713,-66.61000000000001
679,-97.14513711829193,-66.61000000000001
680,-97.14513711829193,-66.61000000000001
681,-97.14513711829193,-66.61000000000001
682,-99.4738145859825,-66.61000000000001
683,-99.4738145859825,-66.61000000000001
684,-99.4738145859825,-66.61000000000001
685,-90.88716212953386,-66.61000000000001
686,-90.88716212953386,-66.61000000000001
687,-90.88716212953386,-66.61000000000001
688,-92.48558223012293,-66.61000000000001
689,-92.48558223012293,-66.61000000000001
690,-92.48558223012293,-81.48000000000002
691,-92.48558223012293,-81.48000000000002
692,-93.7532867948986,-81.48000000000002
693,-93.7532867948986,-81.48000000000002
694,-93.7532867948986,-81.48000000000002
695,-95.75420892359898,-81.48000000000002
696,-95.75420892359898,-81.48000000000002
697,-95.75420892359898,-81.48000000000002
698,-98.52904653868092,-81.48000000000002
699,-98.52904653868092,-81.48000000000002
700,-98.52904653868092,-81.48000000000002
701,-103.74256933949778,-81.48000000000002
702,-103.74256933949778,-81.48000000000002
703,-103.74256933949778,-81.48000000000002
704,-99.66064329566484,-81.48000000000002
705,-99.66064329566484,-81.48000000000002
706,-99.66064329566484,-87.51999999999998
707,-99.66064329566484,-87.51999999999998
708,-98.18283131389376,-87.51999999999998
709,-98.18283131389376,-87.51999999999998
710,-98.18283131389376,-87.51999999999998
711,-100.39727289297343,-87.51999999999998
712,-100.39727289297343,-87.51999999999998
713,-100.39727289297343,-87.51999999999998
714,-106.47596645337237,-87.51999999999998
715,-106.47596645337237,-87.51999999999998
716,-106.47596645337237,-87.51999999999998
717,-111.59970716696165,-87.51999999999998
718,-111.59970716696165,-87.51999999999998
719,-111.59970716696165,-87.51999999999998
720,-114.78842638037491,-87.51999999999998
721,-114.78842638037491,-87.51999999999998
722,-114.78842638037491,-95.30000000000001
723,-114.78842638037491,-95.30000000000001
724,-113.08826084111735,-95.30000000000001
725,-113.08826084111735,-95.30000000000001
726,-113.08826084111735,-95.30000000000001
727,-109.69615789563744,-95.30000000000001
728,-109.69615789563744,-95.30000000000001
729,-109.69615789563744,-95.30000000000001
730,-110.17526679566768,-95.30000000000001
731,-110.17526679566768,-95.30000000000001
732,-110.17526679566768,-95.30000000000001
